index,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,day_of_trip,pickup_zip,pickup_borough,dropoff_zip,dropoff_borough
6058,id1523979,2,6/28/16 15:03,6/28/16 15:07,1,-73.98564148,40.75514984,-73.98844147,40.75931931,Tuesday,10036,Manhattan,10036,Manhattan
6059,id1662275,2,5/4/16 9:26,5/4/16 9:31,1,-73.99656677,40.73757935,-73.99060059,40.73965073,Wednesday,10011,Manhattan,10010,Manhattan
6060,id0522891,1,4/16/16 23:51,4/16/16 23:56,1,-73.99297333,40.75190353,-73.99204254,40.76437759,Saturday,10001,Manhattan,10019,Manhattan
6062,id2550877,2,6/6/16 17:30,6/6/16 17:38,2,-74.00646973,40.7422905,-73.99497223,40.75526047,Monday,10011,Manhattan,10018,Manhattan
6063,id1870272,1,2/11/16 20:56,2/11/16 21:15,1,-73.96784973,40.75544357,-74.00457764,40.74169159,Thursday,10022,Manhattan,10011,Manhattan
6064,id2944940,2,1/9/16 17:53,1/9/16 18:06,1,-73.96593475,40.75860214,-73.98880005,40.7364769,Saturday,10022,Manhattan,10003,Manhattan
6065,id1483840,1,2/8/16 7:56,2/8/16 8:02,1,-73.97908783,40.75014877,-73.98797607,40.74390411,Monday,10016,Manhattan,10001,Manhattan
6066,id0873333,1,1/31/16 11:31,1/31/16 11:51,1,-73.98377991,40.7381134,-74.00109863,40.75545883,Sunday,10010,Manhattan,10001,Manhattan
6067,id3588551,2,4/30/16 15:00,4/30/16 15:15,1,-74.00292206,40.7442894,-73.98921204,40.72929001,Saturday,10011,Manhattan,10003,Manhattan
6068,id3593103,1,4/14/16 17:45,4/14/16 17:58,2,-73.9897995,40.75668335,-73.97776794,40.75441742,Thursday,10036,Manhattan,10017,Manhattan
6069,id3816688,2,2/3/16 19:14,2/3/16 19:42,2,-73.97380066,40.76423645,-74.00453186,40.74210358,Wednesday,10019,Manhattan,10011,Manhattan
6071,id0086820,2,1/9/16 19:10,1/9/16 19:35,2,-73.98752594,40.73263168,-73.97511292,40.78688431,Saturday,10003,Manhattan,10024,Manhattan
6072,id0601543,1,6/7/16 9:20,6/7/16 9:39,1,-73.9786377,40.74762344,-73.98145294,40.76223373,Tuesday,10016,Manhattan,10019,Manhattan
6074,id2373414,2,2/19/16 21:24,2/19/16 21:37,1,-73.98323059,40.76612854,-73.95407867,40.77975082,Friday,10019,Manhattan,10128,Manhattan
6075,id3499379,2,3/9/16 22:14,3/9/16 22:22,1,-74.00548553,40.74046707,-73.99250793,40.74303818,Wednesday,10014,Manhattan,10010,Manhattan
6077,id1617503,1,6/6/16 9:19,6/6/16 9:45,1,-73.99104309,40.75542068,-73.97544098,40.76141357,Monday,10018,Manhattan,10019,Manhattan
6078,id0349268,2,6/13/16 10:35,6/13/16 10:42,1,-73.96640015,40.76747894,-73.95584106,40.77962112,Monday,10065,Manhattan,10028,Manhattan
6079,id3257854,1,2/26/16 7:36,2/26/16 7:45,1,-73.94538879,40.77839661,-73.96265411,40.7655983,Friday,10128,Manhattan,10065,Manhattan
6082,id1390804,1,4/7/16 10:20,4/7/16 10:36,1,-74.00089264,40.73190689,-73.98683929,40.73965454,Thursday,10014,Manhattan,10010,Manhattan
6083,id0112920,1,4/20/16 6:39,4/20/16 6:43,1,-73.97098541,40.75167847,-73.98122406,40.73728561,Wednesday,10017,Manhattan,10010,Manhattan
6084,id1075340,1,2/14/16 0:54,2/14/16 0:59,1,-73.97517395,40.75246811,-73.98381805,40.73786545,Sunday,10017,Manhattan,10010,Manhattan
6085,id3392273,1,5/17/16 20:44,5/17/16 20:48,1,-73.98724365,40.73605347,-73.97905731,40.74443054,Tuesday,10003,Manhattan,10016,Manhattan
6088,id2055256,1,3/25/16 8:15,3/25/16 8:24,1,-73.99201965,40.75033951,-73.97814178,40.75472641,Friday,10001,Manhattan,10017,Manhattan
6089,id1656541,1,4/2/16 6:22,4/2/16 6:33,1,-73.9641571,40.77045059,-73.99580383,40.73705673,Saturday,10021,Manhattan,10011,Manhattan
6090,id1254605,2,5/25/16 17:42,5/25/16 17:49,6,-73.98684692,40.72988129,-73.98029327,40.7269783,Wednesday,10003,Manhattan,10009,Manhattan
6091,id2393020,2,1/12/16 23:31,1/12/16 23:38,2,-73.98966217,40.75947952,-73.99597168,40.74884033,Tuesday,10036,Manhattan,10001,Manhattan
6092,id3281845,1,1/14/16 10:35,1/14/16 10:45,1,-73.95872498,40.76636124,-73.95155334,40.78363037,Thursday,10021,Manhattan,10128,Manhattan
6094,id2090983,2,1/2/16 8:16,1/2/16 8:24,1,-73.97427368,40.74240875,-73.98097992,40.76771927,Saturday,10016,Manhattan,10019,Manhattan
6095,id3703686,2,4/25/16 0:58,4/25/16 1:13,1,-73.99166107,40.74988937,-73.95500183,40.73424911,Monday,10001,Manhattan,11222,Brooklyn
6096,id3221607,2,2/7/16 1:25,2/7/16 1:39,5,-73.94297791,40.80252838,-73.89295197,40.86772919,Sunday,10035,Manhattan,10458,Bronx
6097,id2972636,2,2/29/16 18:38,2/29/16 18:47,2,-73.96882629,40.75743103,-73.95314789,40.77680969,Monday,10022,Manhattan,10028,Manhattan
6099,id0060512,1,3/17/16 13:43,3/17/16 14:06,1,-73.99552155,40.75954437,-73.9814682,40.73559952,Thursday,10036,Manhattan,10003,Manhattan
6100,id0371946,1,4/30/16 12:40,4/30/16 12:45,4,-73.9539032,40.77046204,-73.96366882,40.7770462,Saturday,10075,Manhattan,10075,Manhattan
6101,id2638263,1,6/29/16 9:59,6/29/16 10:09,1,-74.00688171,40.7487793,-74.00711823,40.7257309,Wednesday,10011,Manhattan,10013,Manhattan
6102,id0931188,2,3/25/16 12:48,3/25/16 12:52,2,-73.98209381,40.77522278,-73.97946167,40.78440094,Friday,10023,Manhattan,10024,Manhattan
6103,id3678611,1,3/2/16 18:48,3/2/16 18:54,1,-73.97341919,40.76383972,-73.96051025,40.76831818,Wednesday,10019,Manhattan,10021,Manhattan
6104,id0593447,2,5/1/16 10:32,5/1/16 10:43,1,-73.99462891,40.69023514,-73.98373413,40.67236328,Sunday,11201,Brooklyn,11215,Brooklyn
6105,id0220931,2,5/4/16 13:31,5/4/16 13:41,1,-74.0080719,40.72290039,-73.9985199,40.72317123,Wednesday,10013,Manhattan,10012,Manhattan
6106,id0151642,1,5/16/16 9:16,5/16/16 9:23,1,-74.00170898,40.7308197,-73.99243164,40.74339676,Monday,10014,Manhattan,10010,Manhattan
6107,id3078785,2,5/11/16 13:37,5/11/16 13:41,2,-73.97677612,40.78828049,-73.98139954,40.78097916,Wednesday,10024,Manhattan,10023,Manhattan
6108,id1377960,2,5/23/16 10:35,5/23/16 11:05,1,-73.9940567,40.75122833,-73.97141266,40.76351166,Monday,10001,Manhattan,10022,Manhattan
6109,id2317916,1,2/27/16 2:02,2/27/16 2:15,1,-73.98983765,40.72957611,-73.98871613,40.76410294,Saturday,10003,Manhattan,10019,Manhattan
6110,id0518009,2,1/22/16 20:23,1/22/16 20:28,1,-73.99373627,40.72742462,-74.00363922,40.72763443,Friday,10012,Manhattan,10014,Manhattan
6111,id1650615,2,4/16/16 17:39,4/16/16 17:54,2,-73.9865036,40.77698135,-73.95671082,40.77095795,Saturday,10023,Manhattan,10021,Manhattan
6112,id0958106,2,2/13/16 14:08,2/13/16 14:19,1,-73.97381592,40.76304626,-73.98148346,40.76385117,Saturday,10022,Manhattan,10019,Manhattan
6113,id0607133,2,4/4/16 11:36,4/4/16 11:55,6,-74.00720978,40.72750854,-73.98538971,40.7530098,Monday,10014,Manhattan,10018,Manhattan
6114,id2089290,2,1/9/16 13:24,1/9/16 13:38,1,-73.97943878,40.73009872,-73.99438477,40.7493515,Saturday,10009,Manhattan,10001,Manhattan
6115,id0938642,1,6/14/16 12:48,6/14/16 12:56,2,-73.98777008,40.74367523,-73.99293518,40.74966812,Tuesday,10010,Manhattan,10001,Manhattan
6116,id0412781,1,6/29/16 6:25,6/29/16 6:36,1,-73.99026489,40.7563858,-73.97754669,40.73888016,Wednesday,10018,Manhattan,10010,Manhattan
6117,id0047371,1,4/8/16 23:32,4/8/16 23:54,1,-73.98831177,40.74539185,-73.95774078,40.80128479,Friday,10001,Manhattan,10026,Manhattan
6118,id3882470,1,1/19/16 6:44,1/19/16 6:58,1,-73.96287537,40.75892639,-73.98149109,40.75213242,Tuesday,10022,Manhattan,10017,Manhattan
6119,id1536710,2,6/24/16 19:03,6/24/16 19:30,1,-73.99181366,40.73348618,-73.97576904,40.68707275,Friday,10003,Manhattan,11217,Brooklyn
6120,id0090788,2,4/10/16 9:40,4/10/16 9:44,1,-74.00167084,40.74569702,-73.99769592,40.73788452,Sunday,10011,Manhattan,10011,Manhattan
6121,id3834730,1,1/28/16 10:20,1/28/16 11:03,1,-73.97810364,40.68506622,-73.99758911,40.74642181,Thursday,11217,Brooklyn,10001,Manhattan
6122,id1959440,1,6/14/16 17:26,6/14/16 17:40,1,-73.97041321,40.78741455,-73.95600128,40.78799438,Tuesday,10024,Manhattan,10024,Manhattan
6123,id1423336,1,4/3/16 11:31,4/3/16 11:35,1,-73.9923172,40.69044876,-73.99661255,40.68115997,Sunday,11201,Brooklyn,11231,Brooklyn
6124,id0153779,2,1/2/16 11:50,1/2/16 11:56,1,-73.96147919,40.77431488,-73.97465515,40.75819397,Saturday,10075,Manhattan,10022,Manhattan
6125,id0184348,1,1/22/16 20:09,1/22/16 20:25,1,-73.96734619,40.76018143,-73.94406891,40.71669006,Friday,10022,Manhattan,11211,Brooklyn
6126,id2159710,1,1/22/16 17:59,1/22/16 18:02,1,-73.96198273,40.77629852,-73.96856689,40.78512955,Friday,10075,Manhattan,10024,Manhattan
6127,id3071912,2,3/26/16 15:50,3/26/16 15:58,2,-73.97717285,40.7588501,-73.98693085,40.74459076,Saturday,10020,Manhattan,10016,Manhattan
6128,id0035867,1,4/11/16 7:58,4/11/16 8:06,1,-73.9941864,40.75120926,-73.98214722,40.74286652,Monday,10001,Manhattan,10016,Manhattan
6129,id3158932,1,3/12/16 4:13,3/12/16 4:29,2,-73.97776031,40.74576569,-73.84837341,40.71307755,Saturday,10016,Manhattan,11375,Queens
6130,id0466100,1,4/22/16 20:53,4/22/16 20:59,1,-73.91015625,40.87442017,-73.91919708,40.86463547,Friday,10463,Bronx,10034,Manhattan
6131,id3167590,2,1/7/16 23:05,1/7/16 23:16,2,-73.98789215,40.76000977,-73.96627045,40.79339981,Thursday,10036,Manhattan,10025,Manhattan
6132,id3617210,2,3/15/16 17:51,3/16/16 17:18,1,-73.96560669,40.7657814,-73.97264862,40.75341797,Tuesday,10065,Manhattan,10017,Manhattan
6133,id1642836,2,4/15/16 17:24,4/15/16 17:46,1,-73.96435547,40.77093506,-73.98565674,40.75281143,Friday,10021,Manhattan,10018,Manhattan
6134,id2308894,1,3/17/16 23:07,3/17/16 23:15,3,-73.98238373,40.7714386,-73.9914093,40.74989319,Thursday,10023,Manhattan,10001,Manhattan
6136,id3357785,2,4/8/16 18:14,4/8/16 18:35,1,-74.01247406,40.70714569,-73.97762299,40.73402405,Friday,10006,Manhattan,10010,Manhattan
6137,id1078997,2,5/19/16 22:54,5/19/16 23:23,5,-74.00498962,40.70671844,-73.94642639,40.70780182,Thursday,10038,Manhattan,11206,Brooklyn
6138,id2180603,2,2/5/16 13:58,2/5/16 14:05,3,-74.00453186,40.74781036,-74.00449371,40.74214554,Friday,10011,Manhattan,10011,Manhattan
6139,id0632434,2,1/9/16 11:55,1/9/16 12:00,1,-73.99909973,40.73412704,-73.99165344,40.74891663,Saturday,10014,Manhattan,10001,Manhattan
6140,id0561441,1,4/14/16 2:03,4/14/16 2:07,4,-73.99989319,40.72832489,-73.99980164,40.72053909,Thursday,10012,Manhattan,10013,Manhattan
6141,id0073002,2,5/25/16 20:34,5/25/16 20:43,3,-74.01593781,40.71141052,-73.98480988,40.71017838,Wednesday,10280,Manhattan,10002,Manhattan
6142,id0312319,1,6/17/16 19:01,6/17/16 19:05,1,-74.00070953,40.66137314,-74.00070953,40.66137314,Friday,11232,Brooklyn,11232,Brooklyn
6143,id2551387,2,4/13/16 0:21,4/13/16 0:29,1,-74.0032959,40.72680283,-73.99249268,40.75376129,Wednesday,10014,Manhattan,10018,Manhattan
6144,id2598029,1,6/3/16 19:04,6/3/16 19:27,1,-73.98059845,40.76531982,-74.00245667,40.71910477,Friday,10019,Manhattan,10013,Manhattan
6145,id0928604,1,2/27/16 10:52,2/27/16 10:59,1,-73.99129486,40.73918533,-74.00173187,40.72854996,Saturday,10003,Manhattan,10012,Manhattan
6146,id2936840,2,4/30/16 8:14,4/30/16 8:21,1,-73.93804169,40.80469131,-73.94299316,40.81650162,Saturday,10035,Manhattan,10030,Manhattan
6147,id2529926,2,2/22/16 6:46,2/22/16 6:48,3,-73.9940033,40.75643158,-73.99809265,40.75164032,Monday,10018,Manhattan,10001,Manhattan
6148,id1281353,2,1/12/16 21:46,1/12/16 21:54,1,-73.96878815,40.75474548,-73.99046326,40.7452774,Tuesday,10022,Manhattan,10001,Manhattan
6149,id0685452,1,1/16/16 18:18,1/16/16 18:25,2,-73.96322632,40.7572937,-73.95197296,40.77720642,Saturday,10022,Manhattan,10028,Manhattan
6150,id3430071,1,3/7/16 19:59,3/7/16 20:04,1,-73.955513,40.80434799,-73.96105957,40.80663681,Monday,10026,Manhattan,10025,Manhattan
6151,id1729686,1,2/29/16 0:11,2/29/16 0:28,1,-73.99777222,40.76152039,-73.98548889,40.72383499,Monday,10036,Manhattan,10009,Manhattan
6152,id3347892,2,6/29/16 17:49,6/29/16 18:04,1,-73.97486877,40.75479126,-73.98425293,40.76971054,Wednesday,10017,Manhattan,10023,Manhattan
6153,id1066947,1,4/18/16 14:07,4/18/16 14:18,2,-74.00127411,40.74153137,-73.9962616,40.73274231,Monday,10011,Manhattan,10011,Manhattan
6154,id0905405,2,4/17/16 13:50,4/17/16 14:03,2,-74.00286102,40.76053238,-73.98606873,40.76815796,Sunday,10018,Manhattan,10019,Manhattan
6155,id0942827,2,1/16/16 23:31,1/16/16 23:38,1,-74.00327301,40.7353096,-74.00698853,40.72578812,Saturday,10014,Manhattan,10013,Manhattan
6156,id1143761,2,6/21/16 21:38,6/21/16 21:50,1,-74.00456238,40.70702744,-73.99007416,40.72906113,Tuesday,10038,Manhattan,10003,Manhattan
6157,id0729761,2,1/22/16 13:42,1/22/16 13:43,1,-73.97036743,40.79391861,-73.97016144,40.78964996,Friday,10025,Manhattan,10024,Manhattan
6158,id1811517,1,2/28/16 18:46,2/28/16 18:54,1,-73.99346161,40.74195099,-73.99082947,40.76587677,Sunday,10010,Manhattan,10019,Manhattan
6159,id2390403,1,5/15/16 0:01,5/15/16 0:10,4,-73.97592163,40.75910568,-73.98779297,40.74391174,Sunday,10022,Manhattan,10010,Manhattan
6160,id3576039,1,2/19/16 12:21,2/19/16 12:24,1,-73.95230865,40.77139664,-73.95230865,40.77139664,Friday,10075,Manhattan,10075,Manhattan
6161,id2177858,1,6/17/16 0:09,6/17/16 0:29,2,-74.00738525,40.74332428,-73.95967102,40.75977325,Friday,10011,Manhattan,10065,Manhattan
6162,id0497796,2,5/30/16 16:57,5/30/16 17:00,1,-73.96404266,40.76742554,-73.97486877,40.75205612,Monday,10065,Manhattan,10017,Manhattan
6163,id1331811,1,5/15/16 12:55,5/15/16 13:06,2,-73.9940033,40.73259354,-73.99100494,40.75367737,Sunday,10003,Manhattan,10018,Manhattan
6164,id3040072,2,5/8/16 0:47,5/8/16 1:10,1,-73.99248505,40.72869492,-73.97559357,40.7905159,Sunday,10003,Manhattan,10024,Manhattan
6165,id2611582,2,4/11/16 23:48,4/12/16 0:04,1,-73.98544312,40.73183823,-73.9992218,40.76135254,Monday,10003,Manhattan,10036,Manhattan
6166,id0332769,2,3/19/16 3:42,3/19/16 3:57,1,-73.95361328,40.71974182,-73.95082092,40.66543961,Saturday,11211,Brooklyn,11225,Brooklyn
6167,id0422205,1,2/8/16 8:44,2/8/16 8:51,1,-73.97109985,40.76432419,-73.95326233,40.78831863,Monday,10065,Manhattan,10029,Manhattan
6168,id2719964,2,4/11/16 21:23,4/11/16 21:32,5,-73.9962616,40.72180176,-73.98731995,40.73079681,Monday,10012,Manhattan,10003,Manhattan
6169,id3461855,1,3/19/16 15:42,3/19/16 15:59,1,-73.9785614,40.77738571,-73.96430969,40.76049423,Saturday,10023,Manhattan,10022,Manhattan
6170,id0868717,1,2/20/16 10:06,2/20/16 10:08,1,-73.95319366,40.77849579,-73.94972992,40.78449249,Saturday,10028,Manhattan,10128,Manhattan
6171,id0872443,2,6/20/16 19:01,6/20/16 19:03,6,-74.00965118,40.71098709,-74.01384735,40.70248032,Monday,10007,Manhattan,10004,Manhattan
6172,id1600361,1,6/2/16 13:35,6/2/16 13:51,1,-73.97439575,40.75647354,-73.95651245,40.77382278,Thursday,10022,Manhattan,10075,Manhattan
6173,id2512866,1,4/5/16 7:49,4/5/16 7:54,1,-73.96524811,40.79092789,-73.96120453,40.80189133,Tuesday,10025,Manhattan,10025,Manhattan
6175,id3058263,2,5/10/16 10:01,5/10/16 10:43,1,-73.96005249,40.77652359,-74.01719666,40.67793655,Tuesday,10075,Manhattan,11231,Brooklyn
6176,id1425055,2,6/26/16 5:50,6/26/16 6:04,5,-73.95243835,40.77254105,-73.90225983,40.86861038,Sunday,10075,Manhattan,10468,Bronx
6177,id3449676,2,3/26/16 11:15,3/26/16 11:30,1,-73.98845673,40.74281311,-73.99597931,40.76384735,Saturday,10010,Manhattan,10036,Manhattan
6178,id3183913,1,5/13/16 15:06,5/13/16 15:29,1,-73.97758484,40.78897095,-73.95102692,40.79095459,Friday,10024,Manhattan,10029,Manhattan
6179,id3650432,2,4/1/16 11:19,4/1/16 11:23,1,-73.99323273,40.75220108,-74.00206757,40.75571823,Friday,10001,Manhattan,10001,Manhattan
6180,id2169826,2,4/19/16 10:24,4/19/16 10:34,6,-73.99230194,40.71266174,-73.99041748,40.71894836,Tuesday,10002,Manhattan,10002,Manhattan
6181,id0722825,1,5/1/16 14:11,5/1/16 14:18,1,-74.00708771,40.73757172,-73.99134827,40.73324203,Sunday,10014,Manhattan,10003,Manhattan
6182,id0950232,1,4/1/16 15:27,4/1/16 15:34,1,-73.9561615,40.77968979,-73.94567871,40.79195786,Friday,10028,Manhattan,10029,Manhattan
6183,id1406586,1,6/12/16 6:45,6/12/16 6:49,1,-73.97286987,40.78593063,-73.96422577,40.80160522,Sunday,10024,Manhattan,10025,Manhattan
6184,id1999683,2,2/26/16 16:11,2/26/16 16:35,1,-73.97994232,40.78094101,-73.99459839,40.74599457,Friday,10023,Manhattan,10001,Manhattan
6185,id1828248,2,6/18/16 2:51,6/18/16 2:52,1,-73.98651123,40.73410034,-73.98271942,40.73931122,Saturday,10003,Manhattan,10010,Manhattan
6186,id1339103,2,1/27/16 19:37,1/27/16 19:45,5,-73.96144867,40.77779007,-73.96865082,40.7664299,Wednesday,10028,Manhattan,10065,Manhattan
6187,id1680717,2,2/6/16 16:41,2/6/16 16:53,1,-73.96685028,40.79375839,-73.94637299,40.81653214,Saturday,10025,Manhattan,10030,Manhattan
6188,id1989625,2,5/2/16 22:30,5/2/16 22:38,2,-73.98458862,40.75418091,-73.98970032,40.73419189,Monday,10018,Manhattan,10003,Manhattan
6189,id0980565,1,5/16/16 22:58,5/16/16 23:10,1,-73.97202301,40.74999619,-74.0052948,40.74023056,Monday,10017,Manhattan,10014,Manhattan
6190,id0437910,2,2/3/16 23:14,2/3/16 23:18,1,-73.99494171,40.72555923,-73.98703003,40.73914719,Wednesday,10012,Manhattan,10010,Manhattan
6191,id0089780,1,1/9/16 19:16,1/9/16 19:22,2,-73.98646545,40.72231674,-73.9985199,40.72455597,Saturday,10002,Manhattan,10012,Manhattan
6192,id2428327,1,5/2/16 9:27,5/2/16 9:37,1,-73.98295593,40.69308472,-74.00051117,40.71839142,Monday,11201,Brooklyn,10013,Manhattan
6193,id1607185,2,3/20/16 18:20,3/20/16 18:24,5,-73.98114014,40.74128342,-73.97583008,40.75156784,Sunday,10016,Manhattan,10017,Manhattan
6194,id0571749,1,6/4/16 23:15,6/4/16 23:21,1,-73.99291992,40.73686981,-74.00341034,40.73069,Saturday,10003,Manhattan,10014,Manhattan
6195,id3748936,2,1/10/16 11:50,1/10/16 11:59,1,-73.96788025,40.76562881,-73.98244476,40.77257156,Sunday,10065,Manhattan,10023,Manhattan
6196,id0517660,2,3/10/16 7:35,3/10/16 7:46,1,-73.98069763,40.76376343,-73.98715973,40.73925781,Thursday,10019,Manhattan,10010,Manhattan
6197,id2748596,2,5/27/16 18:06,5/27/16 18:22,1,-73.97403717,40.75648117,-73.98290253,40.72418976,Friday,10022,Manhattan,10009,Manhattan
6198,id3885998,2,1/30/16 1:54,1/30/16 2:25,2,-74.0014267,40.74132919,-73.94138336,40.82363129,Saturday,10011,Manhattan,10039,Manhattan
6199,id3381530,1,6/30/16 16:45,6/30/16 16:46,1,-73.95458984,40.77390289,-73.95989227,40.7703476,Thursday,10075,Manhattan,10021,Manhattan
6200,id3126075,2,6/15/16 11:43,6/15/16 12:10,2,-73.9785614,40.76182938,-73.99185944,40.7492218,Wednesday,10019,Manhattan,10001,Manhattan
6201,id0301478,2,2/9/16 15:15,2/9/16 15:38,1,-73.99635315,40.72391891,-73.96870422,40.75686646,Tuesday,10012,Manhattan,10022,Manhattan
6202,id0179840,2,3/6/16 1:30,3/6/16 1:36,5,-73.99052429,40.71917343,-73.98845673,40.73473358,Sunday,10002,Manhattan,10003,Manhattan
6203,id2746629,1,6/3/16 19:58,6/3/16 20:12,1,-73.98113251,40.75025177,-73.95213318,40.77311325,Friday,10016,Manhattan,10075,Manhattan
6204,id3230239,1,4/14/16 23:49,4/15/16 0:13,1,-73.99475861,40.72574234,-73.95692444,40.77484512,Thursday,10012,Manhattan,10075,Manhattan
6205,id2330109,2,3/7/16 18:48,3/7/16 18:54,6,-73.97064209,40.7516098,-73.98065948,40.75442123,Monday,10017,Manhattan,10036,Manhattan
6206,id2889160,2,5/7/16 19:36,5/7/16 19:45,1,-73.97367859,40.76435852,-73.95713043,40.77067184,Saturday,10019,Manhattan,10021,Manhattan
6207,id1535597,1,3/5/16 10:39,3/5/16 10:45,1,-73.99817657,40.74569321,-73.98387146,40.74043655,Saturday,10011,Manhattan,10010,Manhattan
6208,id3375309,2,3/31/16 9:03,3/31/16 9:09,1,-73.96172333,40.75976181,-73.95465088,40.76549149,Thursday,10022,Manhattan,10065,Manhattan
6209,id3842409,1,6/15/16 22:19,6/15/16 22:23,1,-73.99583435,40.75377655,-74.00231171,40.7395668,Wednesday,10001,Manhattan,10011,Manhattan
6210,id3957326,1,2/21/16 11:56,2/21/16 12:18,2,-73.97881317,40.78503418,-73.9755249,40.75257111,Sunday,10024,Manhattan,10017,Manhattan
6211,id1497149,2,1/10/16 0:11,1/10/16 0:20,1,-73.96842957,40.75521851,-73.98831177,40.74845886,Sunday,10022,Manhattan,10001,Manhattan
6212,id2858240,1,1/4/16 17:52,1/4/16 17:56,1,-73.95275879,40.78656006,-73.96006012,40.77651978,Monday,10029,Manhattan,10075,Manhattan
6213,id3077752,1,6/29/16 10:20,6/29/16 10:42,1,-73.95222473,40.76643372,-73.98053741,40.78269577,Wednesday,10021,Manhattan,10024,Manhattan
6214,id1535226,2,6/1/16 6:40,6/1/16 6:47,1,-73.94976807,40.78459167,-73.95272064,40.78757858,Wednesday,10128,Manhattan,10029,Manhattan
6215,id2364080,1,6/8/16 11:18,6/8/16 11:29,1,-73.98992157,40.72071838,-74.00675201,40.72041702,Wednesday,10002,Manhattan,10013,Manhattan
6216,id2662385,2,5/12/16 7:36,5/12/16 7:51,5,-73.96179962,40.76816177,-73.98542786,40.74150848,Thursday,10021,Manhattan,10010,Manhattan
6217,id0673293,2,2/25/16 13:34,2/25/16 13:47,1,-73.98214722,40.77519989,-73.99880219,40.75194168,Thursday,10023,Manhattan,10001,Manhattan
6218,id0571954,2,4/20/16 17:44,4/20/16 17:48,1,-73.98448181,40.74600983,-73.99237823,40.74959183,Wednesday,10016,Manhattan,10001,Manhattan
6219,id0034996,2,4/14/16 15:36,4/14/16 15:52,1,-73.97383118,40.75780869,-73.98535156,40.73568344,Thursday,10022,Manhattan,10003,Manhattan
6220,id1790563,2,4/15/16 14:54,4/15/16 15:11,1,-73.97718048,40.73901749,-73.9573822,40.76186752,Friday,10010,Manhattan,10065,Manhattan
6221,id2222505,1,1/4/16 12:54,1/4/16 13:05,1,-73.98903656,40.74877167,-73.96970367,40.75793076,Monday,10001,Manhattan,10022,Manhattan
6222,id2020796,1,6/6/16 19:07,6/6/16 19:33,1,-73.99333191,40.76768875,-73.98736572,40.73184586,Monday,10019,Manhattan,10003,Manhattan
6223,id0617803,2,3/26/16 22:52,3/26/16 23:22,1,-73.94817352,40.809021,-74.001091,40.73353958,Saturday,10027,Manhattan,10014,Manhattan
6224,id3840490,2,4/20/16 20:51,4/20/16 21:07,6,-73.97958374,40.75517273,-73.95135498,40.78538895,Wednesday,10017,Manhattan,10128,Manhattan
6225,id3046732,1,3/2/16 19:44,3/2/16 19:49,1,-73.96826935,40.75544357,-73.97882843,40.74507523,Wednesday,10022,Manhattan,10016,Manhattan
6226,id3054145,2,3/6/16 13:48,3/6/16 13:51,1,-73.97040558,40.78902054,-73.97138214,40.78443909,Sunday,10024,Manhattan,10024,Manhattan
6227,id3934657,2,5/25/16 18:32,5/25/16 18:56,3,-73.98825836,40.74332809,-73.95243073,40.7837944,Wednesday,10010,Manhattan,10128,Manhattan
6228,id2878629,2,2/11/16 7:08,2/11/16 7:14,1,-73.95927429,40.7743721,-73.97123718,40.75616074,Thursday,10075,Manhattan,10022,Manhattan
6229,id0817502,2,3/5/16 11:58,3/5/16 12:16,6,-74.01460266,40.71268845,-73.95802307,40.71709824,Saturday,10007,Manhattan,11211,Brooklyn
